--- ==================================================================================================
--- Cuts                          Classifier   (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg
--- --------------------------------------------------------------------------------------------------
--- l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6575    0.0549306  5.950438  11728.68   0.9917   0.9774
--- GEta_l2Eta       BDTG:  (        6,    12000)      -0.6728    0.0548745  5.887443  11505.08   0.9812   0.9588
--- threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5111    0.0567344  5.527564  9486.845   0.9213   0.7906
--- comPhi_l2Eta       BDTG:  (        6,    12000)      -0.5748    0.0547661  5.934388  11735.71   0.9891    0.978
--- bigTheta_l2Eta       BDTG:  (        6,    12000)      -0.6187    0.0555766  5.889605  11224.34   0.9816   0.9354
--- smallTheta_l2Eta       BDTG:  (        6,    12000)      -0.6459    0.0547993  5.992249  11951.23   0.9987   0.9959
--- GEta_l1Eta       BDTG:  (        6,    12000)      -0.6531    0.0555365  5.877733  11195.27   0.9796   0.9329
--- l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4634    0.0567871  5.199603  8378.607   0.8666   0.6982
--- comPhi_l1Eta       BDTG:  (        6,    12000)      -0.7036    0.0548173  5.987595  11924.82   0.9979   0.9937
--- bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.7194      0.05564  5.972753  11517.29   0.9955   0.9598
--- smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.7172    0.0547741  5.988964   11949.1   0.9982   0.9958
--- GEta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5739    0.0562032  5.564443   9796.57   0.9274   0.8164
--- GEta_comPhi       BDTG:  (        6,    12000)      -0.7898    0.0547591         6  11999.75        1        1
--- GEta_bigTheta       BDTG:  (        6,    12000)      -0.7294     0.055429  5.930456  11441.34   0.9884   0.9534
--- smallTheta_GEta       BDTG:  (        6,    12000)      -0.7397    0.0548432  5.996884  11950.55   0.9995   0.9959
--- comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5939    0.0563684  5.756899  10424.78   0.9595   0.8687
--- bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4615     0.058296  5.250142  8105.557    0.875   0.6755
--- smallTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5890    0.0563741  5.737419  10352.21   0.9562   0.8627
--- bigTheta_comPhi       BDTG:  (        6,    12000)      -0.5100    0.0557915  5.810275  10839.87   0.9684   0.9033
--- smallTheta_comPhi       BDTG:  (        6,    12000)      -0.5524    0.0547968   5.94911  11780.77   0.9915   0.9817
--- smallTheta_bigTheta       BDTG:  (        6,    12000)      -0.5724    0.0556457  5.866309  11108.03   0.9777   0.9257
--- GEta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5272    0.0568458  5.551284  9530.959   0.9252   0.7942
--- l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5317    0.0568603  5.474991  9265.999   0.9125   0.7722
--- comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6635    0.0550482  5.951541  11682.93   0.9919   0.9736
--- bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.7189    0.0556998  5.972852  11492.92   0.9955   0.9577
--- smallTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6849    0.0550408  5.967098  11747.25   0.9945   0.9789
--- GEta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4959    0.0571504  5.310063   8627.66    0.885    0.719
--- GEta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.6913    0.0549583  5.933967  11652.05    0.989    0.971
--- GEta_bigTheta_l2Eta       BDTG:  (        6,    12000)      -0.5164    0.0558132  5.410504   9391.87   0.9018   0.7827
--- smallTheta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.7623    0.0548716  5.982305  11880.18   0.9971     0.99
--- comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5588    0.0562413  5.624601  9996.059   0.9374    0.833
--- bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4462    0.0583267  5.151183   7794.58   0.8585   0.6495
--- smallTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.5259    0.0566286  5.528426  9525.302   0.9214   0.7938
--- bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.5740    0.0555545  5.863666  11134.51   0.9773   0.9279
--- smallTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.6642     0.054786  5.993051  11960.22   0.9988   0.9967
--- smallTheta_bigTheta_l2Eta       BDTG:  (        6,    12000)      -0.6075    0.0558724  5.887243  11096.83   0.9812   0.9247
--- GEta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3906    0.0575783   4.73227  6750.209   0.7887   0.5625
--- GEta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.5430    0.0555922   5.53783  9917.665    0.923   0.8265
--- GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.5944    0.0563973  5.701702  10215.27   0.9503   0.8513
--- smallTheta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.6532    0.0553006  5.872392  11270.55   0.9787   0.9392
--- comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.5068    0.0566143  5.347897  8917.706   0.8913   0.7431
--- bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4482    0.0587682  5.086026  7484.756   0.8477   0.6237
--- smallTheta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.5506    0.0565226  5.488201  9422.419   0.9147   0.7852
